timestamp,step,loss_total,loss_mse,loss_cmc,cos_pos,cos_neg
2026-06-29 11:46:01,5807,-1.556179,0.015251,-1.57143,0.439066,-0.346649
2026-06-29 11:46:01,5808,-1.297879,0.005825,-1.303704,0.921343,0.269491
2026-06-29 11:46:02,5809,-1.254846,0.015019,-1.269865,0.567896,-0.067037
2026-06-29 11:46:02,5810,-0.933305,0.031732,-0.965037,0.74617,0.263652
2026-06-29 11:46:02,5811,-2.605681,0.016134,-2.621815,0.809535,-0.501372
2026-06-29 11:46:03,5812,-0.491019,0.013344,-0.504363,0.483005,0.230823
2026-06-29 11:46:03,5813,-1.909528,0.007542,-1.91707,0.823242,-0.135293
2026-06-29 11:46:03,5814,-1.541624,0.012967,-1.554591,0.707306,-0.069989
2026-06-29 11:46:04,5815,-1.710409,0.009512,-1.719921,0.766686,-0.093274
2026-06-29 11:46:04,5816,-1.02378,0.019361,-1.043141,0.635157,0.113587
2026-06-29 11:46:04,5817,-1.098938,0.011473,-1.110411,0.731884,0.176679
2026-06-29 11:46:05,5818,-1.302195,0.017364,-1.319559,0.573516,-0.086263
2026-06-29 11:46:05,5819,-1.187753,0.003909,-1.191662,0.897116,0.301285
2026-06-29 11:46:06,5820,-1.193039,0.013903,-1.206942,0.599313,-0.004158
2026-06-29 11:46:06,5821,-1.371119,0.005767,-1.376886,0.877888,0.189445
2026-06-29 11:46:07,5822,-0.820079,0.01314,-0.83322,0.518762,0.102152
2026-06-29 11:46:07,5823,-1.043529,0.011281,-1.054809,0.656397,0.128993
2026-06-29 11:46:08,5824,-0.983245,0.010162,-0.993407,0.805055,0.308351
2026-06-29 11:46:08,5825,-0.829413,0.014942,-0.844355,0.50569,0.083513
2026-06-29 11:46:08,5826,-1.638607,0.015172,-1.653779,0.585707,-0.241183
2026-06-29 11:46:08,5827,-1.475409,0.009551,-1.48496,0.648804,-0.093676
2026-06-29 11:46:09,5828,-0.73336,0.010099,-0.743459,0.814785,0.443056
2026-06-29 11:46:09,5829,-1.641526,0.012474,-1.654,0.501598,-0.325402
2026-06-29 11:46:10,5830,-1.289052,0.01351,-1.302562,0.613688,-0.037593
2026-06-29 11:46:10,5831,-0.937736,0.014409,-0.952145,0.549463,0.073391
2026-06-29 11:46:10,5832,-0.827273,0.015091,-0.842364,0.70935,0.288168
2026-06-29 11:46:11,5833,-1.576796,0.008251,-1.585047,0.665084,-0.12744
2026-06-29 11:46:11,5834,-0.807367,0.011233,-0.8186,0.641982,0.232682
2026-06-29 11:46:11,5835,-0.429816,0.032082,-0.461899,0.628231,0.397281
2026-06-29 11:46:12,5836,-1.448679,0.006439,-1.455118,0.77136,0.043801
2026-06-29 11:46:12,5837,-1.126592,0.003815,-1.130407,0.884917,0.319714
2026-06-29 11:46:13,5838,-1.069129,0.017857,-1.086986,0.601138,0.057645
2026-06-29 11:46:13,5839,-1.34536,0.009864,-1.355224,0.853471,0.175859
2026-06-29 11:46:13,5840,-0.998347,0.012931,-1.011278,0.782627,0.276988
2026-06-29 11:46:14,5841,-1.560086,0.013328,-1.573414,0.615177,-0.17153
2026-06-29 11:46:14,5842,-1.118124,0.011694,-1.129818,0.446064,-0.118845
2026-06-29 11:46:15,5843,-0.616567,0.009654,-0.626221,0.736898,0.423787
2026-06-29 11:46:15,5844,-1.229738,0.003822,-1.23356,0.880453,0.263673
2026-06-29 11:46:16,5845,-1.506148,0.013799,-1.519947,0.717328,-0.042645
2026-06-29 11:46:16,5846,-1.077001,0.004722,-1.081723,0.870905,0.330043
2026-06-29 11:46:17,5847,-1.01087,0.007058,-1.017928,0.764429,0.255465
2026-06-29 11:46:17,5848,-1.379523,0.01404,-1.393564,0.625412,-0.07137
2026-06-29 11:46:18,5849,-1.303524,0.004908,-1.308432,0.883703,0.229487
2026-06-29 11:46:19,5850,-1.632294,0.00387,-1.636164,0.900361,0.08228
2026-06-29 11:46:19,5851,-1.698038,0.016605,-1.714643,0.69164,-0.165681
2026-06-29 11:46:20,5852,-1.480893,0.008823,-1.489716,0.764774,0.019916
2026-06-29 11:46:20,5853,-0.988516,0.006818,-0.995334,0.769601,0.271934
2026-06-29 11:46:20,5854,-1.471845,0.019735,-1.49158,0.614412,-0.131378
2026-06-29 11:46:21,5855,-0.823887,0.010104,-0.83399,0.642635,0.22564
2026-06-29 11:46:21,5856,-1.993539,0.032321,-2.025861,0.650065,-0.362865
2026-06-29 11:46:21,5857,-1.500765,0.0119,-1.512665,0.733734,-0.022599
2026-06-29 11:46:22,5858,-0.893903,0.033261,-0.927163,0.362906,-0.100676
2026-06-29 11:46:22,5859,-1.689,0.01575,-1.70475,0.547796,-0.304579
2026-06-29 11:46:22,5860,-1.083407,0.01503,-1.098436,0.611612,0.062393
2026-06-29 11:46:23,5861,-1.483543,0.013496,-1.49704,0.600969,-0.14755
2026-06-29 11:46:23,5862,-1.561109,0.014627,-1.575736,0.689363,-0.098505
2026-06-29 11:46:24,5863,-1.285034,0.005911,-1.290945,0.895373,0.2499
2026-06-29 11:46:24,5864,-0.981037,0.010995,-0.992032,0.655825,0.159809
2026-06-29 11:46:24,5865,-2.258707,0.016253,-2.27496,0.659333,-0.478146
2026-06-29 11:46:25,5866,-0.79452,0.026625,-0.821144,0.390133,-0.020439
2026-06-29 11:46:25,5867,-1.115294,0.011892,-1.127186,0.551444,-0.012149
2026-06-29 11:46:25,5868,-0.951836,0.009425,-0.961261,0.695204,0.214574
2026-06-29 11:46:26,5869,-1.225736,0.005962,-1.231698,0.84204,0.226191
2026-06-29 11:46:26,5870,-0.955664,0.013354,-0.969018,0.673961,0.189452
2026-06-29 11:46:27,5871,-0.876217,0.025981,-0.902198,0.67913,0.228031
2026-06-29 11:46:27,5872,-1.615379,0.018779,-1.634157,0.774355,-0.042724
2026-06-29 11:46:27,5873,-1.303975,0.021331,-1.325306,0.614028,-0.048625
2026-06-29 11:46:28,5874,-1.882102,0.018378,-1.90048,0.509275,-0.440965
2026-06-29 11:46:28,5875,-0.94291,0.009255,-0.952165,0.754292,0.27821
2026-06-29 11:46:28,5876,-1.021845,0.01796,-1.039805,0.482954,-0.036949
2026-06-29 11:46:29,5877,-1.717676,0.032949,-1.750625,0.600425,-0.274888
2026-06-29 11:46:29,5878,-1.275453,0.01019,-1.285644,0.836188,0.193366
2026-06-29 11:46:30,5879,-1.132285,0.018627,-1.150912,0.457445,-0.118011
2026-06-29 11:46:30,5880,-1.620987,0.023021,-1.644008,0.539329,-0.282675
2026-06-29 11:46:30,5881,-1.021785,0.011554,-1.033339,0.508559,-0.008111
2026-06-29 11:46:30,5882,-2.106002,0.01091,-2.116912,0.734807,-0.323649
2026-06-29 11:46:31,5883,-2.324491,0.01498,-2.339471,0.607268,-0.562467
2026-06-29 11:46:31,5884,-1.29311,0.013581,-1.30669,0.530162,-0.123183
2026-06-29 11:46:31,5885,-0.995602,0.013612,-1.009214,0.431717,-0.07289
2026-06-29 11:46:32,5886,-1.003156,0.016015,-1.01917,0.64196,0.132374
2026-06-29 11:46:32,5887,-1.43529,0.011722,-1.447012,0.500324,-0.223182
2026-06-29 11:46:33,5888,-1.318453,0.004706,-1.323159,0.891445,0.229865
2026-06-29 11:46:33,5889,-1.012538,0.012428,-1.024966,0.684916,0.172433
2026-06-29 11:46:34,5890,-1.79957,0.014762,-1.814333,0.485498,-0.421668
2026-06-29 11:46:34,5891,-0.886475,0.010273,-0.896748,0.597041,0.148667
2026-06-29 11:46:34,5892,-1.291977,0.008827,-1.300804,0.565468,-0.084934
2026-06-29 11:46:35,5893,-0.869241,0.031587,-0.900828,0.505766,0.055352
2026-06-29 11:46:35,5894,-1.641012,0.010127,-1.651139,0.749647,-0.075923
2026-06-29 11:46:36,5895,-0.970775,0.008582,-0.979358,0.856668,0.366989
2026-06-29 11:46:36,5896,-1.753357,0.01309,-1.766447,0.703836,-0.179388
2026-06-29 11:46:37,5897,-0.531164,0.01305,-0.544214,0.886079,0.613972
2026-06-29 11:46:37,5898,-0.986423,0.010903,-0.997326,0.688256,0.189592
2026-06-29 11:46:38,5899,-1.318005,0.005243,-1.323248,0.853612,0.191989
2026-06-29 11:46:38,5900,-1.125988,0.013551,-1.13954,0.550438,-0.019332
2026-06-29 11:46:39,5901,-1.709481,0.015441,-1.724923,0.67771,-0.184751
2026-06-29 11:46:39,5902,-1.102343,0.011801,-1.114144,0.667892,0.11082
2026-06-29 11:46:39,5903,-1.685756,0.011939,-1.697695,0.751088,-0.097759
2026-06-29 11:46:40,5904,-0.922607,0.011348,-0.933955,0.555182,0.088205
2026-06-29 11:46:40,5905,-1.372209,0.00783,-1.380039,0.711027,0.021007
2026-06-29 11:46:41,5906,-0.905315,0.008546,-0.913861,0.735462,0.278532
2026-06-29 11:46:41,5907,-1.037302,0.004388,-1.041691,0.874379,0.353533
2026-06-29 11:46:41,5908,-0.736781,0.013779,-0.750561,0.504227,0.128946
2026-06-29 11:46:42,5909,-1.465628,0.010737,-1.476364,0.713159,-0.025023
2026-06-29 11:46:43,5910,-1.14538,0.007258,-1.152638,0.730339,0.15402
2026-06-29 11:46:43,5911,-0.797167,0.015397,-0.812564,0.500914,0.094632
2026-06-29 11:46:43,5912,-1.2806,0.010178,-1.290778,0.519797,-0.125592
2026-06-29 11:46:43,5913,-1.052778,0.017961,-1.07074,0.570738,0.035368
2026-06-29 11:46:44,5914,-1.256307,0.008614,-1.26492,0.777748,0.145288
2026-06-29 11:46:44,5915,-1.120755,0.008775,-1.12953,0.833868,0.269103
2026-06-29 11:46:45,5916,-1.404794,0.010965,-1.415759,0.645946,-0.061933
2026-06-29 11:46:45,5917,-1.242659,0.016302,-1.258961,0.522648,-0.106832
2026-06-29 11:46:45,5918,-0.925515,0.014329,-0.939844,0.66618,0.196259
2026-06-29 11:46:46,5919,-1.110548,0.011224,-1.121772,0.609016,0.04813
2026-06-29 11:46:46,5920,-0.122502,0.016548,-0.13905,0.379097,0.309572
2026-06-29 11:46:46,5921,-1.328561,0.014929,-1.343491,0.55157,-0.120176
2026-06-29 11:46:47,5922,-0.858512,0.010026,-0.868538,0.802036,0.367767
2026-06-29 11:46:47,5923,-0.323539,0.01374,-0.337279,0.569119,0.40048
2026-06-29 11:46:48,5924,-2.447043,0.021797,-2.46884,0.714798,-0.519622
2026-06-29 11:46:48,5925,-1.556611,0.016773,-1.573384,0.576162,-0.21053
2026-06-29 11:46:48,5926,-2.102187,0.009937,-2.112125,0.7473,-0.308763
2026-06-29 11:46:49,5927,-1.252933,0.00608,-1.259013,0.87052,0.241013
2026-06-29 11:46:49,5928,-0.776221,0.017815,-0.794035,0.344109,-0.052909
2026-06-29 11:46:49,5929,-0.967755,0.009988,-0.977743,0.53064,0.041769
2026-06-29 11:46:50,5930,-0.906202,0.033997,-0.940199,0.494728,0.024629
2026-06-29 11:46:50,5931,-1.357581,0.00559,-1.363171,0.836569,0.154983
2026-06-29 11:46:51,5932,-0.933772,0.00762,-0.941392,0.60391,0.133215
2026-06-29 11:46:51,5933,-0.781903,0.010775,-0.792677,0.449903,0.053565
2026-06-29 11:46:52,5934,-1.142177,0.004364,-1.146542,0.847101,0.27383
2026-06-29 11:46:53,5935,-1.173249,0.006116,-1.179365,0.806869,0.217187
2026-06-29 11:46:53,5936,-1.35386,0.010383,-1.364243,0.666756,-0.015366
2026-06-29 11:46:53,5937,-1.706075,0.009201,-1.715276,0.785197,-0.072441
2026-06-29 11:46:54,5938,-0.167016,0.016998,-0.184013,0.582691,0.490684
2026-06-29 11:46:54,5939,-0.669505,0.01347,-0.682975,0.285268,-0.056219
2026-06-29 11:46:54,5940,-0.953041,0.015512,-0.968553,0.492362,0.008086
2026-06-29 11:46:55,5941,-1.883497,0.011198,-1.894696,0.678978,-0.26837
2026-06-29 11:46:55,5942,-1.043,0.011134,-1.054134,0.713737,0.186669
2026-06-29 11:46:55,5943,-1.084464,0.012354,-1.096817,0.590479,0.04207
2026-06-29 11:46:56,5944,-0.988721,0.005697,-0.994418,0.87717,0.379961
2026-06-29 11:46:57,5945,-0.949301,0.005708,-0.955009,0.842943,0.365439
2026-06-29 11:46:57,5946,-1.082563,0.029411,-1.111975,0.688125,0.132137
2026-06-29 11:46:57,5947,-0.927826,0.019582,-0.947408,0.394172,-0.079532
2026-06-29 11:46:58,5948,-1.610091,0.008801,-1.618892,0.632608,-0.176837
2026-06-29 11:46:58,5949,-2.084186,0.010418,-2.094604,0.71926,-0.328042
2026-06-29 11:46:58,5950,-0.730295,0.014506,-0.744801,0.713177,0.340777
2026-06-29 11:46:59,5951,-0.96638,0.009533,-0.975914,0.629412,0.141455
2026-06-29 11:46:59,5952,-1.083075,0.007279,-1.090354,0.778751,0.233574
2026-06-29 11:47:00,5953,-1.023945,0.006371,-1.030316,0.793539,0.278381
2026-06-29 11:47:00,5954,-0.904976,0.0184,-0.923376,0.505066,0.043378
2026-06-29 11:47:01,5955,-1.172751,0.00542,-1.178171,0.821253,0.232167
2026-06-29 11:47:01,5956,-1.255071,0.01147,-1.266541,0.76863,0.135359
2026-06-29 11:47:02,5957,-2.637635,0.0196,-2.657236,0.798498,-0.53012
2026-06-29 11:47:02,5958,-2.399609,0.013232,-2.412841,0.654763,-0.551658
2026-06-29 11:47:02,5959,-2.535328,0.013781,-2.549109,0.573448,-0.701107
2026-06-29 11:47:03,5960,-1.295204,0.015389,-1.310593,0.724127,0.068831
2026-06-29 11:47:03,5961,-1.092171,0.012388,-1.104558,0.691309,0.13903
2026-06-29 11:47:03,5962,-0.742227,0.02341,-0.765637,0.217321,-0.165498
2026-06-29 11:47:04,5963,-0.836371,0.013242,-0.849613,0.51075,0.085943
2026-06-29 11:47:04,5964,-0.821313,0.024221,-0.845534,0.566859,0.144092
2026-06-29 11:47:04,5965,0.431495,0.027987,0.403508,-0.135235,0.066519
2026-06-29 11:47:05,5966,-0.924006,0.006906,-0.930912,0.845372,0.379916
2026-06-29 11:47:05,5967,-1.150017,0.011966,-1.161983,0.837903,0.256912
2026-06-29 11:47:06,5968,-0.312738,0.013264,-0.326002,0.394625,0.231624
2026-06-29 11:47:06,5969,-0.761575,0.018652,-0.780227,0.325554,-0.064559
2026-06-29 11:47:07,5970,-1.348366,0.016003,-1.364369,0.69842,0.016235
2026-06-29 11:47:07,5971,-1.119921,0.01004,-1.12996,0.531187,-0.033794
2026-06-29 11:47:08,5972,-0.388995,0.011102,-0.400097,0.431425,0.231376
2026-06-29 11:47:08,5973,-0.87064,0.018449,-0.889088,0.246581,-0.197963
2026-06-29 11:47:08,5974,-1.303347,0.011097,-1.314444,0.521602,-0.13562
2026-06-29 11:47:08,5975,-0.104846,0.011495,-0.116341,0.438869,0.380699
2026-06-29 11:47:09,5976,-0.49047,0.018387,-0.508857,0.257115,0.002687
2026-06-29 11:47:09,5977,-1.05013,0.012901,-1.063031,0.590797,0.059281
2026-06-29 11:47:10,5978,-0.973159,0.00683,-0.979989,0.828676,0.338682
2026-06-29 11:47:10,5979,-0.75722,0.015585,-0.772806,0.252843,-0.13356
2026-06-29 11:47:11,5980,-1.63825,0.006941,-1.645192,0.793965,-0.028631
2026-06-29 11:47:11,5981,-1.398218,0.005086,-1.403303,0.906464,0.204813
2026-06-29 11:47:12,5982,-1.481282,0.031949,-1.513231,0.63427,-0.122345
2026-06-29 11:47:12,5983,-0.839071,0.020463,-0.859534,0.82013,0.390363
2026-06-29 11:47:12,5984,-0.827401,0.02082,-0.848221,0.691932,0.267821
2026-06-29 11:47:13,5985,-1.159151,0.00706,-1.166211,0.777714,0.194609
2026-06-29 11:47:13,5986,-1.678091,0.022464,-1.700556,0.453023,-0.397254
2026-06-29 11:47:14,5987,-1.192008,0.004227,-1.196235,0.874983,0.276865
2026-06-29 11:47:15,5988,-1.227766,0.002758,-1.230524,0.902548,0.287286
2026-06-29 11:47:15,5989,-1.204265,0.010071,-1.214336,0.696132,0.088964
2026-06-29 11:47:15,5990,-0.836694,0.012717,-0.849411,0.609351,0.184645
2026-06-29 11:47:16,5991,-1.277406,0.016195,-1.2936,0.631771,-0.01503
2026-06-29 11:47:16,5992,-1.412867,0.007922,-1.420789,0.759909,0.049514
2026-06-29 11:47:17,5993,-1.324209,0.009494,-1.333702,0.657982,-0.008869
2026-06-29 11:47:17,5994,-1.497229,0.015178,-1.512406,0.804588,0.048385
2026-06-29 11:47:17,5995,-1.094897,0.014289,-1.109186,0.593988,0.039396
2026-06-29 11:47:17,5996,-1.490424,0.015298,-1.505722,0.744251,-0.00861
2026-06-29 11:47:18,5997,-0.933886,0.015464,-0.94935,0.623727,0.149052
2026-06-29 11:47:18,5998,-1.814905,0.013679,-1.828584,0.639688,-0.274603
2026-06-29 11:47:18,5999,-0.772285,0.010982,-0.783267,0.636625,0.244992
2026-06-29 11:47:19,6000,-1.140751,0.007466,-1.148217,0.844427,0.270319
2026-06-29 11:47:20,6001,-1.258681,0.005597,-1.264278,0.86375,0.231611
2026-06-29 11:47:20,6002,-1.662628,0.011815,-1.674442,0.579513,-0.257709
2026-06-29 11:47:21,6003,-1.390618,0.019061,-1.40968,0.721967,0.017127
2026-06-29 11:47:21,6004,-1.169814,0.012167,-1.18198,0.683566,0.092576
2026-06-29 11:47:22,6005,-1.120715,0.00511,-1.125825,0.930911,0.367999
2026-06-29 11:47:22,6006,-1.252156,0.021392,-1.273548,0.661444,0.02467
2026-06-29 11:47:23,6007,-0.990067,0.01997,-1.010036,0.712361,0.207343
2026-06-29 11:47:23,6008,-1.37504,0.012053,-1.387092,0.830509,0.136963
2026-06-29 11:47:24,6009,-1.336453,0.005924,-1.342378,0.774137,0.102949
2026-06-29 11:47:24,6010,-0.660047,0.011595,-0.671641,0.511198,0.175377
2026-06-29 11:47:25,6011,-1.481826,0.008379,-1.490206,0.674649,-0.070454
2026-06-29 11:47:25,6012,-0.462827,0.030696,-0.493522,0.736522,0.489761
2026-06-29 11:47:26,6013,-1.199259,0.018656,-1.217915,0.527258,-0.0817
2026-06-29 11:47:26,6014,-1.119265,0.011586,-1.130851,0.845883,0.280457
2026-06-29 11:47:27,6015,-1.52026,0.00399,-1.52425,0.882269,0.120144
2026-06-29 11:47:27,6016,-1.321583,0.021336,-1.342919,0.707893,0.036433
2026-06-29 11:47:28,6017,-0.99384,0.005779,-0.99962,0.927236,0.427426
2026-06-29 11:47:28,6018,-0.67708,0.03618,-0.71326,0.578269,0.221639
2026-06-29 11:47:29,6019,-0.328457,0.017269,-0.345725,0.579752,0.406889
2026-06-29 11:47:29,6020,-1.758746,0.016244,-1.774989,0.525095,-0.362399
2026-06-29 11:47:29,6021,-0.852329,0.018182,-0.870511,0.611962,0.176706
2026-06-29 11:47:30,6022,-0.842045,0.028103,-0.870148,0.605098,0.170024
2026-06-29 11:47:30,6023,-1.765701,0.021961,-1.787661,0.759335,-0.134495
2026-06-29 11:47:30,6024,-1.37636,0.012593,-1.388954,0.861663,0.167187
2026-06-29 11:47:31,6025,-0.877408,0.007458,-0.884866,0.722127,0.279694
2026-06-29 11:47:31,6026,-1.287902,0.004683,-1.292585,0.826507,0.180214
2026-06-29 11:47:32,6027,-1.591088,0.007014,-1.598102,0.753475,-0.045576
2026-06-29 11:47:32,6028,-1.762798,0.014501,-1.777299,0.633252,-0.255398
2026-06-29 11:47:32,6029,-1.822286,0.015177,-1.837463,0.611588,-0.307143
2026-06-29 11:47:33,6030,-1.136583,0.003741,-1.140324,0.895773,0.325611
2026-06-29 11:47:33,6031,-0.830783,0.024267,-0.85505,0.562841,0.135317
2026-06-29 11:47:34,6032,-1.213275,0.030143,-1.243418,0.771125,0.149416
2026-06-29 11:47:34,6033,-0.820716,0.027206,-0.847923,0.642816,0.218855
2026-06-29 11:47:34,6034,-0.884225,0.007606,-0.891831,0.694839,0.248924
2026-06-29 11:47:35,6035,-1.260582,0.007666,-1.268249,0.82708,0.192956
2026-06-29 11:47:35,6036,-2.706237,0.011166,-2.717403,0.687573,-0.671128
2026-06-29 11:47:35,6037,-2.632547,0.007685,-2.640232,0.725702,-0.594415
2026-06-29 11:47:36,6038,-1.253667,0.009913,-1.263581,0.589237,-0.042553
2026-06-29 11:47:36,6039,-1.553095,0.011862,-1.564957,0.676281,-0.106198
2026-06-29 11:47:37,6040,-1.174778,0.005725,-1.180504,0.821309,0.231057
2026-06-29 11:47:37,6041,-0.677172,0.018902,-0.696073,0.439101,0.091064
2026-06-29 11:47:37,6042,-1.609695,0.011143,-1.620838,0.675434,-0.134985
2026-06-29 11:47:38,6043,-1.484632,0.013468,-1.4981,0.689612,-0.059438
2026-06-29 11:47:38,6044,-1.120224,0.010331,-1.130555,0.680225,0.114947
2026-06-29 11:47:38,6045,-1.36613,0.016151,-1.382281,0.687064,-0.004077
2026-06-29 11:47:39,6046,-1.017606,0.009448,-1.027054,0.609916,0.096389
2026-06-29 11:47:39,6047,-2.252651,0.011481,-2.264132,0.770823,-0.361243
2026-06-29 11:47:39,6048,-2.187963,0.01057,-2.198534,0.681648,-0.417619
2026-06-29 11:47:40,6049,-1.550025,0.011926,-1.56195,0.7052,-0.075775
2026-06-29 11:47:40,6050,-1.403291,0.013539,-1.41683,0.611616,-0.096799
2026-06-29 11:47:40,6051,-1.739231,0.017287,-1.756518,0.584265,-0.293994
2026-06-29 11:47:41,6052,-1.165358,0.006557,-1.171915,0.650447,0.064489
2026-06-29 11:47:41,6053,-1.305009,0.027857,-1.332867,0.625282,-0.041152
2026-06-29 11:47:41,6054,-1.713491,0.01323,-1.726721,0.824874,-0.038487
2026-06-29 11:47:42,6055,-1.139246,0.004654,-1.143901,0.820463,0.248512
2026-06-29 11:47:42,6056,-0.80814,0.016014,-0.824154,0.367309,-0.044769
2026-06-29 11:47:43,6057,-1.716793,0.008776,-1.725569,0.648171,-0.214614
2026-06-29 11:47:43,6058,-1.932163,0.013369,-1.945533,0.546427,-0.426339
2026-06-29 11:47:43,6059,-1.278107,0.014917,-1.293024,0.662951,0.016439
2026-06-29 11:47:44,6060,-0.953561,0.003054,-0.956615,0.866059,0.387751
2026-06-29 11:47:45,6061,-0.925788,0.005539,-0.931328,0.828169,0.362505
2026-06-29 11:47:45,6062,-0.449391,0.009719,-0.45911,0.788286,0.558731
2026-06-29 11:47:46,6063,-0.885031,0.024856,-0.909887,0.438287,-0.016656
2026-06-29 11:47:46,6064,-1.306186,0.015463,-1.32165,0.620664,-0.040161
2026-06-29 11:47:46,6065,-1.210872,0.010241,-1.221112,0.773869,0.163313
2026-06-29 11:47:47,6066,-1.587716,0.016379,-1.604095,0.519618,-0.28243
2026-06-29 11:47:47,6067,-1.284517,0.007607,-1.292124,0.731319,0.085257
2026-06-29 11:47:48,6068,-1.095231,0.003604,-1.098835,0.958118,0.408701
2026-06-29 11:47:48,6069,-1.052238,0.01952,-1.071758,0.485123,-0.050756
2026-06-29 11:47:48,6070,-0.319873,0.009527,-0.3294,0.560211,0.395511
2026-06-29 11:47:49,6071,-0.830846,0.01394,-0.844787,0.344122,-0.078272
2026-06-29 11:47:49,6072,-1.245839,0.005343,-1.251181,0.833341,0.20775
2026-06-29 11:47:50,6073,-0.332791,0.01638,-0.349171,0.418616,0.244031
2026-06-29 11:47:50,6074,-1.757315,0.012309,-1.769624,0.631492,-0.25332
2026-06-29 11:47:50,6075,-0.95078,0.007338,-0.958118,0.798424,0.319365
2026-06-29 11:47:51,6076,-1.579631,0.023302,-1.602933,0.679033,-0.122434
2026-06-29 11:47:51,6077,-1.481474,0.0105,-1.491973,0.558672,-0.187314
2026-06-29 11:47:52,6078,-1.361275,0.004067,-1.365342,0.849475,0.166804
2026-06-29 11:47:52,6079,-1.538761,0.009712,-1.548473,0.717608,-0.056628
2026-06-29 11:47:52,6080,-1.489637,0.012543,-1.502181,0.675295,-0.075795
2026-06-29 11:47:53,6081,-1.22059,0.003851,-1.224441,0.930077,0.317856
2026-06-29 11:47:53,6082,-1.13079,0.020112,-1.150902,0.745614,0.170163
2026-06-29 11:47:54,6083,-1.572532,0.012478,-1.585009,0.62528,-0.167224
2026-06-29 11:47:54,6084,-1.549138,0.006577,-1.555715,0.841842,0.063985
2026-06-29 11:47:55,6085,-0.640306,0.006545,-0.646851,0.738298,0.414873
2026-06-29 11:47:55,6086,-0.730863,0.013475,-0.744338,0.61486,0.242691
2026-06-29 11:47:56,6087,-1.440065,0.016995,-1.457061,0.660235,-0.068295
2026-06-29 11:47:56,6088,-1.053027,0.012338,-1.065365,0.583738,0.051056
2026-06-29 11:47:57,6089,-1.51239,0.004661,-1.517051,0.883143,0.124617
2026-06-29 11:47:57,6090,-1.307082,0.0088,-1.315881,0.873862,0.215921
2026-06-29 11:47:58,6091,-1.521084,0.012811,-1.533895,0.452864,-0.314084
2026-06-29 11:47:58,6092,-1.53048,0.037245,-1.567724,0.51982,-0.264042
2026-06-29 11:47:58,6093,-1.587107,0.020479,-1.607586,0.533849,-0.269944
2026-06-29 11:47:59,6094,-0.613016,0.014079,-0.627095,0.743937,0.43039
2026-06-29 11:47:59,6095,-1.337058,0.010073,-1.347132,0.671419,-0.002147
2026-06-29 11:48:00,6096,-1.024595,0.006025,-1.03062,0.838272,0.322962
2026-06-29 11:48:00,6097,-0.673548,0.014486,-0.688035,0.383217,0.0392
2026-06-29 11:48:01,6098,-1.018373,0.004408,-1.022781,0.835911,0.324521
2026-06-29 11:48:01,6099,-1.275031,0.016522,-1.291553,0.646828,0.001051
2026-06-29 11:48:01,6100,-0.906437,0.010912,-0.917348,0.788301,0.329627
2026-06-29 11:48:01,6101,-1.111982,0.014626,-1.126608,0.508774,-0.05453
2026-06-29 11:48:02,6102,-0.880528,0.01068,-0.891208,0.681691,0.236087
2026-06-29 11:48:02,6103,-1.063192,0.013154,-1.076345,0.528806,-0.009367
2026-06-29 11:48:02,6104,-1.417128,0.009354,-1.426482,0.555624,-0.157617
2026-06-29 11:48:03,6105,-0.962567,0.007434,-0.970001,0.824271,0.339271
2026-06-29 11:48:03,6106,-0.604094,0.010395,-0.614489,0.797961,0.490716
2026-06-29 11:48:04,6107,-1.135936,0.010993,-1.146929,0.675164,0.101699
2026-06-29 11:48:04,6108,-0.914477,0.011551,-0.926028,0.667828,0.204814
2026-06-29 11:48:04,6109,-1.510332,0.014665,-1.524997,0.816792,0.054294
2026-06-29 11:48:05,6110,-1.770918,0.015978,-1.786896,0.583362,-0.310085
2026-06-29 11:48:05,6111,-1.214618,0.004071,-1.218689,0.869511,0.260167
2026-06-29 11:48:06,6112,-1.329481,0.015651,-1.345132,0.681616,0.00905
2026-06-29 11:48:06,6113,-1.804476,0.00991,-1.814386,0.721656,-0.185537
2026-06-29 11:48:06,6114,-1.364999,0.00944,-1.374439,0.607135,-0.080085
2026-06-29 11:48:07,6115,-1.617549,0.014041,-1.63159,0.66296,-0.152835
2026-06-29 11:48:07,6116,-1.158606,0.0054,-1.164006,0.910427,0.328424
2026-06-29 11:48:08,6117,-1.414382,0.010016,-1.424398,0.757593,0.045393
2026-06-29 11:48:08,6118,-1.456179,0.01469,-1.470868,0.706819,-0.028615
2026-06-29 11:48:08,6119,-0.91805,0.010544,-0.928594,0.631456,0.167159
2026-06-29 11:48:09,6120,-0.723181,0.024902,-0.748083,0.593669,0.219627
2026-06-29 11:48:09,6121,-1.272352,0.007272,-1.279625,0.69031,0.050498
2026-06-29 11:48:09,6122,-1.695853,0.008511,-1.704364,0.735839,-0.116343
2026-06-29 11:48:10,6123,-0.732217,0.014616,-0.746833,0.641416,0.268
2026-06-29 11:48:10,6124,-1.704574,0.017294,-1.721868,0.619053,-0.241881
2026-06-29 11:48:10,6125,-1.357818,0.013169,-1.370987,0.589376,-0.096117
2026-06-29 11:48:11,6126,-1.320974,0.00677,-1.327744,0.693128,0.029257
2026-06-29 11:48:11,6127,-1.01768,0.011657,-1.029337,0.562438,0.047769
